"STATION","NAME","DATE","AWND","PRCP","TMAX","TMIN"
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-17",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-18",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-19",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-20",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-21",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-22",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-23",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-24",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-25",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-26",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-27",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-28",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-29",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-09-30",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-01",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-02",,"0.01",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-03",,"0.04",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-04",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-05",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-06",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-07",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-08",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-09",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-10",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-11",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-12",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-13",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-14",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-15",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-16",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-17",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-18",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-19",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-20",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-21",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-22",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-23",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-24",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-25",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-26",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-27",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-28",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-29",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-30",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-10-31",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-01",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-02",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-03",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-04",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-05",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-06",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-07",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-08",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-09",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-10",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-11",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-12",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-13",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-14",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-15",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-16",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-17",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-18",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-19",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-20",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-21",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-22",,"0.68",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-23",,"0.76",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-24",,"1.03",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-25",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-26",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-27",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-28",,"0.24",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-29",,"0.68",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-11-30",,"0.63",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-01",,"0.03",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-02",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-03",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-04",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-05",,"0.48",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-06",,"0.18",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-07",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-08",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-09",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-10",,"0.03",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-11",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-12",,"0.02",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-13",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-14",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-15",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-16",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-17",,"0.50",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-18",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-19",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-20",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-21",,"0.04",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-22",,"0.08",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-23",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-24",,"0.06",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-25",,"0.68",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-26",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-27",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-28",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-29",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-30",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2018-12-31",,"0.00",,
"US1CASM0015","SAN MATEO 3.4 SSW, CA US","2019-01-01",,"0.00",,
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-01",,,"58","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-02",,,"56","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-03",,,"56","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-04",,,"55","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-05",,,"57","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-06",,,"59","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-07",,,"47","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-08",,,"54","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-09",,,"54","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-10",,,"59","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-11",,,"55","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-12",,,"60","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-13",,,"51","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-14",,,"49","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-15",,,"58","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-16",,,"53","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-17",,,"52","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-18",,,"54","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-19",,,"52","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-20",,,"53","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-21",,,"53","42"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-22",,,"54","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-23",,,"52","42"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-24",,,"51","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-25",,,"52","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-26",,,"52","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-27",,,"58","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-28",,,"56","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-29",,,"56","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-30",,,"68","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-01-31",,,"68","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-01",,,"73","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-02",,,"67","62"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-03",,,"71","60"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-04",,,"73","61"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-05",,,"75","65"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-06",,,"74","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-07",,,"65","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-08",,,"75","62"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-09",,,"77","64"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-10",,,"68","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-11",,,"56","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-12",,,"56","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-13",,,"58","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-14",,,"55","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-15",,,"60","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-16",,,"64","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-17",,,"67","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-18",,,"49","38"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-19",,,"48","35"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-20",,,"49","37"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-21",,,"51","38"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-22",,,"47","38"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-23",,,"51","35"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-24",,,"51","38"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-25",,,"59","42"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-26",,,"48","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-27",,,"56","39"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-02-28",,,"50","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-01",,,"53","39"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-02",,,"47","38"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-03",,,"46","39"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-04",,,"50","38"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-05",,,"54","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-06",,,"59","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-07",,,"64","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-08",,,"62","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-09",,,"61","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-10",,,"58","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-11",,,"63","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-12",,,"65","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-13",,,"55","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-14",,,"53","42"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-15",,,"49","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-16",,,"49","41"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-17",,,"49","41"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-18",,,"52","41"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-19",,,"55","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-20",,,"53","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-21",,,"55","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-22",,,"55","42"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-23",,,"56","41"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-24",,,"49","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-25",,,"51","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-26",,,"59","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-27",,,"73","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-28",,,"76","59"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-29",,,"80","64"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-30",,,"79","62"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-03-31",,,"72","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-01",,,"70","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-02",,,"62","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-03",,,"70","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-04",,,"63","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-05",,,"58","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-06",,,"56","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-07",,,"57","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-08",,,"59","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-09",,,"70","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-10",,,"60","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-11",,,"58","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-12",,,"52","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-13",,,"64","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-14",,,"71","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-15",,,"59","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-16",,,"49","40"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-17",,,"56","42"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-18",,,"57","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-19",,,"59","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-20",,,"71","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-21",,,"76","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-22",,,"77","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-23",,,"78","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-24",,,"71","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-25",,,"69","43"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-26",,,"58","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-27",,,"62","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-28",,,"56","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-29",,,"56","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-04-30",,,"59","44"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-01",,,"69","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-02",,,"67","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-03",,,"64","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-04",,,"75","45"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-05",,,"62","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-06",,,"59","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-07",,,"76","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-08",,,"69","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-09",,,"58","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-10",,,"64","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-11",,,"76","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-12",,,"75","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-13",,,"63","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-14",,,"57","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-15",,,"62","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-16",,,"59","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-17",,,"69","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-18",,,"71","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-19",,,"56","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-20",,,"56","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-21",,,"69","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-22",,,"65","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-23",,,"58","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-24",,,"58","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-25",,,"59","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-26",,,"65","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-27",,,"78","54"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-28",,,"88","61"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-29",,,"87","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-30",,,"54","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-05-31",,,"56","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-01",,,"76","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-02",,,"92","65"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-03",,,"89","65"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-04",,,"73","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-05",,,"72","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-06",,,"62","46"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-07",,,"63","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-08",,,"69","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-09",,,"59","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-10",,,"63","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-11",,,"80","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-12",,,"89","65"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-13",,,"80","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-14",,,"77","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-15",,,"73","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-16",,,"71","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-17",,,"70","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-18",,,"76","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-19",,,"76","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-20",,,"64","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-21",,,"87","47"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-22",,,"94","63"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-23",,,"97","73"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-24",,,"74","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-25",,,"75","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-26",,,"83","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-27",,,"72","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-28",,,"69","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-29",,,"85","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-06-30",,,"92","59"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-01",,,"80","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-02",,,"70","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-03",,,"75","49"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-04",,,"67","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-05",,,"81","48"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-06",,,"81","64"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-07",,,"77","64"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-08",,,"77","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-09",,,"82","62"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-10",,,"80","58"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-11",,,"90","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-12",,,"87","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-13",,,"86","59"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-14",,,"76","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-15",,,"77","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-16",,,"87","50"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-17",,,"88","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-18",,,"90","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-19",,,"89","51"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-20",,,"85","53"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-21",,,"86","56"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-22",,,"81","55"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-23",,,"83","52"
"USR0000CBIR","BIG ROCK CALIFORNIA, CA US","2018-07-24",,,"82","54"
